team_id,team_name,league_ids,team_crest,team_url,last_updated,country,city,stadium,other_names,abbreviations,search_terms
rq101FoU,Namungo,TANZANIA_LIGI_KUU_BARA,https://static.flashscore.com/res/image/data/jaqvLThT-xvhpN1dm.png,https://www.flashscore.com/team/namungo/rq101FoU/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
jTBgEvMq,Singida Black Stars,TANZANIA_LIGI_KUU_BARA,https://static.flashscore.com/res/image/data/hYnicvlC-bFuPDM8N.png,https://www.flashscore.com/team/singida-black-stars/jTBgEvMq/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
WUREBBlh,Al Jazira,UNITED_ARAB_EMIRATES_UAE_LEAGUE,https://static.flashscore.com/res/image/data/6sERlTkC-lWIXXvLm.png,https://www.flashscore.com/team/al-jazira/WUREBBlh/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
YqFkJ2t6,Al Sharjah,UNITED_ARAB_EMIRATES_UAE_LEAGUE,https://static.flashscore.com/res/image/data/jNXncXne-Ma5gfLsn.png,https://www.flashscore.com/team/al-sharjah/YqFkJ2t6/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
WnyRy5t6,Ittihad Kalba,UNITED_ARAB_EMIRATES_UAE_LEAGUE,https://static.flashscore.com/res/image/data/txA7rMAN-lUHDtcYu.png,https://www.flashscore.com/team/al-dhafra/WnyRy5t6/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
CxR74upk,Al Dhafra,UNITED_ARAB_EMIRATES_UAE_LEAGUE,https://static.flashscore.com/res/image/data/noRag9jC-Uy7I7TU5.png,https://www.flashscore.com/team/ittihad-kalba/CxR74upk/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
6JKdE4o3,Al Arabi,UNITED_ARAB_EMIRATES_DIVISION_1,https://static.flashscore.com/res/image/data/h6rItbSq-ERBvby7K.png,https://www.flashscore.com/team/al-arabi-uae/6JKdE4o3/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
SAlALi3d,Al Urooba,UNITED_ARAB_EMIRATES_DIVISION_1,https://static.flashscore.com/res/image/data/fqhWoeWH-2JG9UkI7.png,https://www.flashscore.com/team/al-ittifaq/SAlALi3d/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
A792j1gd,Al-Ittifaq,UNITED_ARAB_EMIRATES_DIVISION_1,https://static.flashscore.com/res/image/data/tb7pARme-Szeykuud.png,https://www.flashscore.com/team/al-urooba/A792j1gd/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
b1keFgcs,Dibba Al Hisn,UNITED_ARAB_EMIRATES_DIVISION_1,https://static.flashscore.com/res/image/data/UVgA8NhT-OSNa5roI.png,https://www.flashscore.com/team/al-fujairah/b1keFgcs/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
tvrpfLrG,Al Fujairah,UNITED_ARAB_EMIRATES_DIVISION_1,https://static.flashscore.com/res/image/data/UaNLIZkC-GOsncUhM.png,https://www.flashscore.com/team/dibba-al-hisn/tvrpfLrG/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
CMjaisvj,Emirates Club,UNITED_ARAB_EMIRATES_DIVISION_1,https://static.flashscore.com/res/image/data/OSQArk96-MHQFRCXq.png,https://www.flashscore.com/team/al-jazira-hamra/CMjaisvj/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
p4rvWiWp,Al Jazira Hamra,UNITED_ARAB_EMIRATES_DIVISION_1,https://static.flashscore.com/res/image/data/dI3BMVkC-riRr7RbM.png,https://www.flashscore.com/team/emirates-club/p4rvWiWp/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
0I76gFiS,Gulf United,UNITED_ARAB_EMIRATES_DIVISION_1,https://static.flashscore.com/res/image/data/zqchoET0-jNN4J2US.png,https://www.flashscore.com/team/dubai-city/0I76gFiS/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
ncKaA39S,Dubai City,UNITED_ARAB_EMIRATES_DIVISION_1,https://static.flashscore.com/res/image/data/QXLULS86-8n4j8mYd.png,https://www.flashscore.com/team/gulf-united/ncKaA39S/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
Uc1fhNOq,Masfut,UNITED_ARAB_EMIRATES_DIVISION_1,https://static.flashscore.com/res/image/data/Mo2aibgT-MampxkWj.png,https://www.flashscore.com/team/al-thaid/Uc1fhNOq/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
dWqPk8zo,United FC,UNITED_ARAB_EMIRATES_DIVISION_1,https://static.flashscore.com/res/image/data/CbLIldS0-fcsIsfw8.png,https://www.flashscore.com/team/majd-fc/dWqPk8zo/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
6s1W4sXk,Majd FC,UNITED_ARAB_EMIRATES_DIVISION_1,https://static.flashscore.com/res/image/data/pQM5ze7k-bB3JWG4B.png,https://www.flashscore.com/team/united-fc/6s1W4sXk/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
6qxvQaHM,Ajman U23,UNITED_ARAB_EMIRATES_PRO_LEAGUE_U23,https://static.flashscore.com/res/image/data/naYSBf7k-f9D64eyr.png,https://www.flashscore.com/team/ajman/6qxvQaHM/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
OjZtEARk,Al Wahda U23,UNITED_ARAB_EMIRATES_PRO_LEAGUE_U23,https://static.flashscore.com/res/image/data/Kbi88G8k-OMnZqwqr.png,https://www.flashscore.com/team/al-wahda/OjZtEARk/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
vJcAJW3S,Shabab Al-Ahli Dubai U23,UNITED_ARAB_EMIRATES_PRO_LEAGUE_U23,https://static.flashscore.com/res/image/data/UsKNeXUH-jaqOKQRK.png,https://www.flashscore.com/team/al-wasl/vJcAJW3S/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
lYOel3QG,Al Wasl U23,UNITED_ARAB_EMIRATES_PRO_LEAGUE_U23,https://static.flashscore.com/res/image/data/IVYyVB96-2ZjAOGbE.png,https://www.flashscore.com/team/shabab-al-ahli-dubai/lYOel3QG/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
4Eh6r9et,North Macedonia U18,WORLD_FRIENDLY_INTERNATIONAL,https://static.flashscore.com/res/image/data/6sJsit86-IqC9Kd5M.png,https://www.flashscore.com/team/bulgaria/4Eh6r9et/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
nkVwxv5O,Bulgaria U19,WORLD_FRIENDLY_INTERNATIONAL,https://static.flashscore.com/res/image/data/b7N3J0UH-p8cOXAXu.png,https://www.flashscore.com/team/north-macedonia/nkVwxv5O/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
S83wvSZa,Georgia U17,WORLD_FRIENDLY_INTERNATIONAL,https://static.flashscore.com/res/image/data/6i1ocvXH-KrkUCdS2.png,https://www.flashscore.com/team/georgia/S83wvSZa/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
nBoioAsQ,North Macedonia U17,WORLD_FRIENDLY_INTERNATIONAL,https://static.flashscore.com/res/image/data/EVZXeRne-MD60eZIB.png,https://www.flashscore.com/team/north-macedonia/nBoioAsQ/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
IXyr4UxA,Sandefjord (Nor),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/nNrTThQq-KdS5ytp9.png,https://www.flashscore.com/team/sandefjord/IXyr4UxA/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
CbXNfZvn,Stabaek (Nor),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/Aqn1UYTH-A1TIJ1Y1.png,https://www.flashscore.com/team/stabaek/CbXNfZvn/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
bJZUbRjF,Asane (Nor),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/fT9AzYA6-8GFqX8UN.png,https://www.flashscore.com/team/asane/bJZUbRjF/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
CYdDI8u0,Bjarg (Nor),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/ptkXkhDN-pAYAnvkb.png,https://www.flashscore.com/team/bjarg/CYdDI8u0/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
655zEcZJ,A. Lustenau (Aut),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/n9l6yiS0-pvWT1yik.png,https://www.flashscore.com/team/a-lustenau/655zEcZJ/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
n1WXRNmJ,Hohenems (Aut),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/8tPdjG7k-jZoJmrsU.png,https://www.flashscore.com/team/hohenems/n1WXRNmJ/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
vLIxHQRc,Vratimov (Cze),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/lvVq3iiT-48IgfZuC.png,https://www.flashscore.com/team/vratimov-fc/vLIxHQRc/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
rwEtnyp8,OKS Odense (Den),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/UaLWknWH-2Pq2FFmI.png,https://www.flashscore.com/team/odder/rwEtnyp8/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
CYM0gAER,Odder (Den),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/WtdA5hme-Kfw0PdxU.png,https://www.flashscore.com/team/oks-odense/CYM0gAER/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
p0B3lJB2,Bahrain W,WORLD_FRIENDLY_INTERNATIONAL_WOMEN,https://static.flashscore.com/res/image/data/ncleZNhT-0EYShBaD.png,https://www.flashscore.com/team/bahrain/p0B3lJB2/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
GCFGgmS2,Konkola,ZAMBIA_SUPER_LEAGUE,https://static.flashscore.com/res/image/data/2L4zOn86-SbaxytMH.png,https://www.flashscore.com/team/konkola-blades/GCFGgmS2/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
0f5FgmUG,ZESCO,ZAMBIA_SUPER_LEAGUE,https://static.flashscore.com/res/image/data/IBYQrmQq-6ZHklX47.png,https://www.flashscore.com/team/zesco/0f5FgmUG/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
KlN00gNJ,Red Arrows,ZAMBIA_SUPER_LEAGUE,https://static.flashscore.com/res/image/data/jq5bTh86-6ZHklX47.png,https://www.flashscore.com/team/power-dynamos/KlN00gNJ/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
40edj3GC,Power Dynamos,ZAMBIA_SUPER_LEAGUE,https://static.flashscore.com/res/image/data/nByKz2Rq-2ow8Z1Pr.png,https://www.flashscore.com/team/red-arrows/40edj3GC/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
ncRzHK14,Fudbalski klub Crvena zvezda,EUROPE_EUROPA_LEAGUE,https://static.flashscore.com/res/image/data/SCYnmQR0-4OAEfiPE.png,https://www.flashscore.com/team/crvena-zvezda/ncRzHK14/,2026-02-26T13:20:39.773413+00:00,RS,Belgrade,Rajko Mitić Stadium,"['Red Star Belgrade', 'FK Crvena zvezda', 'Red Star']","['RSB', 'CZ']","['red star belgrade', 'fudbalski klub crvena zvezda', 'red star', 'rsb', 'fk crvena zvezda', 'cz', 'crvena zvezda']"
pfDZL71o,Lille Olympique Sporting Club,EUROPE_EUROPA_LEAGUE,https://static.flashscore.com/res/image/data/Q34pXImC-UDticXKP.png,https://www.flashscore.com/team/lille/pfDZL71o/,2026-02-26T13:20:39.773413+00:00,FR,Lille,Decathlon Arena – Stade Pierre-Mauroy,"['Lille OSC', 'LOSC Lille', 'LOSC']",['LOSC'],"['lille olympique sporting club', 'losc lille', 'lille', 'losc', 'lille osc']"
GrLjfV3M,PFC Ludogorets 1945 Razgrad,EUROPE_EUROPA_LEAGUE,https://static.flashscore.com/res/image/data/KG84D6Rq-Kjkd1Ayp.png,https://www.flashscore.com/team/ludogorets/GrLjfV3M/,2026-02-26T13:21:36.861377+00:00,BG,Razgrad,Huvepharma Arena,"['Ludogorets Razgrad', 'The Eagles']",['Ludogorets'],"['ludogorets razgrad', 'pfc ludogorets 1945 razgrad', 'the eagles', 'ludogorets']"
Unknown,Unknown,,,,2026-02-26T13:25:37.358914+00:00,unknown,unknown,,[],[],['unknown']
2LA0e86b,Panathinaikos Football Club,EUROPE_EUROPA_LEAGUE,https://static.flashscore.com/res/image/data/jTnDg1CN-GM4Cu0wi.png,https://www.flashscore.com/team/plzen/2LA0e86b/,2026-02-26T13:22:24.689449+00:00,GR,Athens,Apostolos Nikolaidis Stadium,"['Panathinaikos', 'The Greens', 'Trifylli']",['PAO'],"['trifylli', 'panathinaikos football club', 'panathinaikos', 'the greens', 'pao']"
Kry6HxA9,Panthessalonikios Athlitikos Omilos Konstantinoupoliton,EUROPE_EUROPA_LEAGUE,https://static.flashscore.com/res/image/data/StctWES0-pvWT1yik.png,https://www.flashscore.com/team/paok/Kry6HxA9/,2026-02-26T13:24:48.633482+00:00,GR,Thessaloniki,Toumba Stadium,"['PAOK FC', 'Dikefalos tou Vorra', 'The Double-Headed Eagle of the North', 'The Black and Whites']",['PAOK'],"['the doubleheaded eagle of the north', 'panthessalonikios athlitikos omilos konstantinoupoliton', 'dikefalos tou vorra', 'the black and whites', 'paok', 'paok fc']"
nJQmYp1B,The Celtic Football Club,EUROPE_EUROPA_LEAGUE,https://static.flashscore.com/res/image/data/boc068VH-Y1XXO0Va.png,https://www.flashscore.com/team/vfb-stuttgart/nJQmYp1B/,2026-02-26T13:23:13.800241+00:00,GB,Glasgow,Celtic Park,"['Celtic F.C.', 'The Bhoys', 'The Hoops', 'The Celts']",['CFC'],"['the bhoys', 'the hoops', 'the celtic football club', 'celtic', 'celtic fc', 'cfc', 'the celts']"
QBbt6ivB,Sportsklubben Brann,EUROPE_EUROPA_LEAGUE,https://static.flashscore.com/res/image/data/nN0xKnjC-WtiGCgXQ.png,https://www.flashscore.com/team/brann/QBbt6ivB/,2026-02-26T13:24:01.687128+00:00,NO,Bergen,Brann Stadion,"['SK Brann', 'The Red Shirts']",['SKB'],"['the red shirts', 'brann', 'sk brann', 'skb', 'sportsklubben brann']"
r3jWUIiN,Građanski nogometni klub Dinamo Zagreb,EUROPE_EUROPA_LEAGUE,https://static.flashscore.com/res/image/data/61ZybnhT-GU4hlIMk.png,https://www.flashscore.com/team/genk/r3jWUIiN/,2026-02-26T13:25:35.246269+00:00,HR,Zagreb,Stadion Maksimir,"['GNK Dinamo Zagreb', 'Dinamo Zagreb', 'Dinamo']","['Dinamo', 'GNK Dinamo']","['dinamo zagreb', 'gnk dinamo zagreb', 'graanski nogometni klub dinamo zagreb', 'dinamo', 'gnk dinamo', 'din zagreb']"
zXKuUR5J,Omonia,EUROPE_CONFERENCE_LEAGUE,https://static.flashscore.com/res/image/data/63i3lcSq-8GeT5Kmk.png,https://www.flashscore.com/team/rijeka/zXKuUR5J/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
xd3lGq3F,Huracan,ARGENTINA_LIGA_PROFESIONAL,https://static.flashscore.com/res/image/data/2mxEfn7k-xxyFAG42.png,https://www.flashscore.com/team/huracan/xd3lGq3F/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
xW7xjZkH,Sampaio Correa FE,BRAZIL_CARIOCA,https://static.flashscore.com/res/image/data/buiFKmne-tvqUnSEr.png,https://www.flashscore.com/team/marica/xW7xjZkH/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
vZKd15Gk,Corinthians U20,BRAZIL_BRASILEIRO_U20,https://static.flashscore.com/res/image/data/zsznhmle-8Q62aX7N.png,https://www.flashscore.com/team/corinthians/vZKd15Gk/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
vwMX58dg,Tourbillon,CHAD_PREMIERE_DIVISION,https://static.flashscore.com/res/image/data/4dOf5TjC-vsi6RFYf.png,https://www.flashscore.com/team/emat/vwMX58dg/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
vyVAI1p5,Emat,CHAD_PREMIERE_DIVISION,https://static.flashscore.com/res/image/data/8CmLv3T0-juDYAHlS.png,https://www.flashscore.com/team/tourbillon/vyVAI1p5/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
xdbeAoUn,Cofutpa,COSTA_RICA_LIGA_DE_ASCENSO,https://static.flashscore.com/res/image/data/tCKMdST0-4htwed19.png,https://www.flashscore.com/team/cofutpa/xdbeAoUn/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
xpble5Xc,Quepos Cambute,COSTA_RICA_LIGA_DE_ASCENSO,https://static.flashscore.com/res/image/data/draeBjT0-GbEpwlpG.png,https://www.flashscore.com/team/quepos-cambute/xpble5Xc/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
zgqsIZWO,Akranes,ICELAND_LEAGUE_CUP,https://static.flashscore.com/res/image/data/8CTyl3Sq-4hhcealo.png,https://www.flashscore.com/team/akranes/zgqsIZWO/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
zi44AFXa,IR Reykjavik,ICELAND_LEAGUE_CUP,https://static.flashscore.com/res/image/data/pnvAxY6k-KCfEng8m.png,https://www.flashscore.com/team/grindavik/zi44AFXa/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
zafT17en,SC Delhi,INDIA___ISL,https://static.flashscore.com/res/image/data/tOh9zrle-xGXBrm20.png,https://www.flashscore.com/team/sc-delhi/zafT17en/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
vi9YQ6UT,Tractor,IRAN_PERSIAN_GULF_PRO_LEAGUE,https://static.flashscore.com/res/image/data/E1GAXuRq-YLLRGqLF.png,https://www.flashscore.com/team/gol-gohar/vi9YQ6UT/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
vsbYw1n7,Al Hussein,JORDAN_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/KKhF64T0-WnrX0gmJ.png,https://www.flashscore.com/team/al-buqaa/vsbYw1n7/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
vaDiTwlJ,Abu Salim,LIBYA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/MmwXGZne-4YRfenCj.png,https://www.flashscore.com/team/al-qadisiyah/vaDiTwlJ/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
zZmg81mq,Trinidad & Tobago U20,NORTH_CENTRAL_AMERICA_CONCACAF_CHAMPIONSHIP_U20,https://static.flashscore.com/res/image/data/WWMIP7iT-xI27zNII.png,https://www.flashscore.com/team/barbados/zZmg81mq/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
zLuDg6IA,Barbados U20,NORTH_CENTRAL_AMERICA_CONCACAF_CHAMPIONSHIP_U20,https://static.flashscore.com/res/image/data/Glgl2UQq-Y9yfNGDc.png,https://www.flashscore.com/team/trinidad-tobago/zLuDg6IA/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
zRqy53ur,Steaua Bucuresti,ROMANIA_LIGA_2,https://static.flashscore.com/res/image/data/Yufg87WH-Sr53OjkC.png,https://www.flashscore.com/team/csm-slatina/zRqy53ur/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
xfAehSWL,Damac,SAUDI_ARABIA_SAUDI_PROFESSIONAL_LEAGUE,https://static.flashscore.com/res/image/data/M7LnES86-29Hb7UEa.png,https://www.flashscore.com/team/damac/xfAehSWL/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
zLwAvKwG,St Michel United,SEYCHELLES_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/noA0WPVH-Us4vUtSG.png,https://www.flashscore.com/team/real-maldives/zLwAvKwG/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
z5nFsAsU,Al Hamriyah,UNITED_ARAB_EMIRATES_DIVISION_1,https://static.flashscore.com/res/image/data/8MA7doWH-jeJRhi1f.png,https://www.flashscore.com/team/al-hamriyah/z5nFsAsU/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
xdCE608k,Al Thaid,UNITED_ARAB_EMIRATES_DIVISION_1,https://static.flashscore.com/res/image/data/lvPzCule-jeJRhi1f.png,https://www.flashscore.com/team/masfut/xdCE608k/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
x6Lam4Z8,Vitkovice (Cze),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/AFYlKPlC-h2SUOGyd.png,https://www.flashscore.com/team/vitkovice/x6Lam4Z8/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
xbuqLwDS,Saudi Arabia W,WORLD_FRIENDLY_INTERNATIONAL_WOMEN,https://static.flashscore.com/res/image/data/URPUgUjC-hUSC5KsB.png,https://www.flashscore.com/team/saudi-arabia/xbuqLwDS/,2026-02-26T13:19:47.037417+00:00,,,,[],[],[]
